folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao
event_20250402_150548_d33720ea,9,motion_detected/event_20250402_150548_d33720ea/0001_40425_20250221_185342_frame_20250402_150548_000004.jpg,40425,2025-02-21 18:53:42,"Externo, dia, área de entrada com escadas e vegetação lateral, boa iluminação natural.","Um indivíduo aparece nos dois primeiros frames, parcialmente visível, parecendo sair do campo de visão. Nos frames seguintes, não há mais pessoas ou veículos visíveis.",A presença do indivíduo é breve e não há indícios claros de comportamento suspeito ou tentativa de acesso indevido. Nenhum sinal de arrombamento ou porta/janela aberta.,Camera 04.,"**Não**, não há evidência de comportamento suspeito ou risco aparente nesta sequência."
event_20250403_091655_aab5dcac,13,motion_detected/event_20250403_091655_aab5dcac/0001_55407_20250302_230353_frame_20250403_091655_000002.jpg,55407,2025-03-02 23:03:53,"Externo, noite, área urbana com boa iluminação pública. A câmera está posicionada em frente a um portão de entrada, com mesas e cadeiras visíveis no interior do local.","- Duas pessoas estão paradas na calçada do lado esquerdo da imagem durante toda a sequência.
  - Um indivíduo caminha da direita para a esquerda, passando em frente ao portão (frames 0001 a 0003).
  - Um carro escuro passa pela rua da direita para a esquerda (frames 0004 a 0006).","Nenhum comportamento suspeito ou indicativo de risco é observado. O indivíduo apenas transita pela calçada, sem interagir com o portão ou o interior do local. As pessoas paradas não demonstram ações suspeitas.",Camera 02.,"**Não**, não há indícios de comportamento suspeito ou risco de segurança nesta sequência."
event_20250402_170453_c09018c0,12,motion_detected/event_20250402_170453_c09018c0/0001_4992_20250228_161321_frame_20250402_170453_000026.jpg,4992,2025-02-28 16:13:21,"Externo, dia, área com vegetação densa próxima a uma edificação e grade metálica.",Nenhum visível claramente ao longo da sequência.,"Nenhum comportamento suspeito ou sinal de arrombamento visível. A vegetação densa pode dificultar a visibilidade e ocultar ações, mas não há indícios claros de movimentação ou presença humana.",Câmera 06.,"**Não**, não há evidência de risco ou atividade suspeita nas imagens analisadas."
event_20250403_091957_b1140755,6,motion_detected/event_20250403_091957_b1140755/0001_55406_20250302_230353_frame_20250403_091957_000024.jpg,55406,2025-03-02 23:03:53,"Externo, noite, área urbana em frente a um prédio residencial, bem iluminado.","Dois pedestres caminham na calçada em direções opostas. Vários veículos estacionados e em movimento, incluindo um carro azul parado e um carro prata que estaciona. Um carro preto passa em alta velocidade no último frame.",Nenhum comportamento suspeito ou indicativo de risco observado. Trânsito e movimentação de pedestres normais para o horário.,Camera 01.,"**Não**, movimentação típica de pedestres e veículos, sem sinais de ameaça ou comportamento incomum."
event_20250403_101142_7b6e80c2,8,motion_detected/event_20250403_101142_7b6e80c2/0001_17201_20250307_002851_frame_20250403_101142_000035.jpg,17201,2025-03-07 00:28:51,"Externo, noite, iluminação artificial presente na área próxima à câmera.","Um veículo aparece nos primeiros frames (0001 a 0003), transitando pela rua em frente ao local monitorado. Não há presença de pessoas visíveis na sequência.",Nenhum comportamento suspeito ou sinal de risco identificado. O veículo apenas passa pela rua sem parar ou interagir com o local.,"Frente,L,E","**Não**, apenas trânsito normal de veículo, sem indícios de ameaça ou atividade suspeita."
event_20250403_091629_66f321a3,8,motion_detected/event_20250403_091629_66f321a3/0001_55408_20250302_230353_frame_20250403_091629_000132.jpg,55408,2025-03-02 23:03:53,"Externo, noite, área residencial com iluminação pública adequada.","Um veículo branco aparece nos primeiros frames (0001 a 0002), transitando pela rua da esquerda para a direita. Após isso, não há presença de pessoas ou veículos.",Nenhum comportamento suspeito ou sinal de risco visível. O portão permanece fechado e não há tentativa de acesso ou movimentação incomum.,Camera 93.,"**Não**, apenas trânsito normal de veículo, sem indícios de ameaça ou atividade suspeita."
event_20250403_091507_668f82d1,30,motion_detected/event_20250403_091507_668f82d1/0001_55408_20250302_230353_frame_20250403_091505_000050.jpg,55408,2025-03-02 23:03:53,"Externo, noite, área urbana com iluminação pública adequada. A câmera está posicionada em um ponto elevado, cobrindo um portão e a rua adjacente.","Ao longo da sequência, há movimentação de veículos na rua e uma pessoa caminhando na calçada (visível nos frames 0003 e 0004). A pessoa segue andando e não interage com o portão ou a área interna.",Nenhum comportamento suspeito ou indicativo de risco é observado. A pessoa apenas transita pela calçada e os veículos passam normalmente. O portão permanece fechado e não há sinais de arrombamento ou tentativa de acesso.,Camera 03.,"**Não**, não há indícios de comportamento suspeito ou risco à segurança na sequência observada."
event_20250403_101234_154d0025,12,motion_detected/event_20250403_101234_154d0025/0001_17201_20250307_002851_frame_20250403_101234_000086.jpg,17201,2025-03-07 00:28:51,"Externo, noite, área cercada com iluminação artificial (possivelmente entrada de instalação ou perímetro de segurança).","Um veículo (aparentemente uma van branca) passa lentamente pela via externa da cerca, visível entre os segundos 49 e 59. Nenhuma pessoa visível fora do veículo.","O veículo reduz a velocidade ao passar pela área, o que pode indicar observação ou reconhecimento do local. No entanto, não há tentativa de entrada, parada prolongada ou desembarque de ocupantes.","Frente,L,E","**Não**, apesar da passagem lenta do veículo, não há ações suspeitas ou tentativas de acesso indevido observadas nesta sequência."
event_20250403_110215_e1fda258,6,motion_detected/event_20250403_110215_e1fda258/0001_6984_20250307_101724_frame_20250403_110215_000004.jpg,6984,2025-03-07 10:17:24,"Externo, dia, área de estacionamento com boa iluminação natural.","Um indivíduo sentado sob guarda-sol, aparentemente vigilante ou segurança, usando celular. Um carro branco passa pela rua transversalmente da esquerda para a direita entre os frames 0003 e 0004.",Nenhum comportamento suspeito ou anormal observado. O indivíduo permanece estático e o veículo apenas transita pela via.,Camera 01.,"**Não**, nenhuma atividade suspeita ou indicativo de risco identificado."
event_20250403_114825_0411cb11,16,motion_detected/event_20250403_114825_0411cb11/0001_7640_20250307_134155_frame_20250403_114825_000030.jpg,7640,2025-03-07 13:41:55,"Externo, dia, área lateral de um prédio com boa iluminação solar.",Nenhuma pessoa ou veículo visível ao longo da sequência.,"Nenhum comportamento suspeito ou sinal de risco aparente. A área está estática, com escadas encostadas na parede e vegetação cobrindo parcialmente a visão.",RAMPA.,"**Não**, não há presença de pessoas, movimentações ou indícios de atividade suspeita."
event_20250403_092010_6fe6424e,10,motion_detected/event_20250403_092010_6fe6424e/0001_55406_20250302_230353_frame_20250403_092005_000031.jpg,55406,2025-03-02 23:03:53,"Externo, noite, rua urbana bem iluminada em frente a um prédio residencial.","- Vários veículos passam pela rua, incluindo um carro azul que estaciona e permanece parado ao longo da sequência.
  - Um pedestre atravessa a frente do portão e segue caminhando pela calçada.
  - Um ciclista também passa pela calçada.",Nenhum comportamento suspeito ou incomum observado. Trânsito e movimentação de pedestres e ciclistas normais para o horário e local.,Camera 01.,"**Não**, não há indícios de risco ou atividade suspeita."
event_20250402_134706_4376a9ef,8,motion_detected/event_20250402_134706_4376a9ef/0001_6888_20250219_153816_frame_20250402_134706_000056.jpg,6888,2025-02-19 15:38:16,"Interno, elevador, iluminação artificial adequada, dia (conforme data/hora).",Nenhum indivíduo visível em nenhum dos frames.,"A porta do elevador aparece aberta no primeiro frame e se fecha nos seguintes. Não há sinais de arrombamento, objetos fora do lugar ou ações suspeitas.",Camera 06.,"**Não**, não há indícios de comportamento suspeito ou risco aparente."
event_20250403_091138_c85f8cb2,12,motion_detected/event_20250403_091138_c85f8cb2/0001_55410_20250302_230353_frame_20250403_091138_000004.jpg,55410,2025-03-02 23:03:53,"Externo, noite, área em frente a um portão com iluminação adequada.","Vários veículos passam pela rua ao fundo, em diferentes momentos da sequência. Nenhuma pessoa visível na área monitorada.",Nenhum comportamento suspeito ou sinal de risco aparente. O portão permanece fechado e não há tentativa de acesso ou presença incomum.,Camera 05.,"**Não**, não há indícios de risco ou atividade suspeita nas imagens analisadas."
event_20250403_113409_13e3515e,35,motion_detected/event_20250403_113409_13e3515e/0001_7647_20250307_134155_frame_20250403_113409_000117.jpg,7647,2025-03-07 13:41:55,"Externo, dia, rua residencial com boa iluminação natural.","Três veículos de empresa de segurança privada (identificáveis pelas cores e logotipagem) passam pela rua em sequência. Um deles para brevemente, e há movimentação de pessoas próximas ao veículo parado. Uma motocicleta também passa pela via.","Nenhum comportamento suspeito ou indicativo de risco é observado. A movimentação dos veículos parece ser parte de uma ronda ou patrulhamento. Não há sinais de arrombamento, violência ou acesso indevido.",frente esquerda.,"**Não**, trata-se de patrulhamento de rotina por veículos de segurança privada, sem indícios de atividade suspeita."
event_20250403_091909_dcb3fc90,35,motion_detected/event_20250403_091909_dcb3fc90/0001_55407_20250302_230353_frame_20250403_091906_000129.jpg,55407,2025-03-02 23:03:53,"Externo, noite, área urbana com boa iluminação pública. A câmera está posicionada em frente a um portão de entrada, com vista para a calçada e uma rua movimentada.","Diversas pessoas passam caminhando e um ciclista aparece em dois momentos distintos. Há tráfego constante de veículos. Um casal permanece por um tempo prolongado próximo ao portão, aparentemente conversando.",Nenhum comportamento suspeito ou violento é observado. O ciclista apenas transita pela calçada. O casal próximo ao portão não demonstra tentativa de acesso ou arrombamento.,Camera 02.,"**Não**, não há indícios de risco ou comportamento suspeito. Trata-se de movimentação urbana normal."
event_20250403_110621_6b0b2685,43,motion_detected/event_20250403_110621_6b0b2685/0001_6985_20250307_101724_frame_20250403_110621_000090.jpg,6985,2025-03-07 10:17:24,"Externo, manhã (boa iluminação natural), área urbana com calçada e estacionamento em frente a um prédio.","- Início: dois indivíduos caminham juntos na calçada, um deles (de preto) se afasta e permanece parado próximo à entrada do prédio.
  - O outro (de moletom azul) sai de cena rapidamente.
  - Em seguida, diversos veículos passam pela rua (carros, moto, ônibus).
  - Uma mulher aparece caminhando na calçada ao final da sequência.","- O indivíduo de preto permanece parado por vários segundos observando a área, o que pode indicar comportamento suspeito (reconhecimento ou espera).
  - A saída rápida do segundo indivíduo pode indicar que ele foi buscar algo ou alguém.
  - Não há interação direta com o prédio ou tentativa de acesso visível nesta sequência.",Camera 02.,"**Sim**, comportamento potencialmente suspeito de um dos indivíduos (parado observando a área por tempo prolongado), o que pode indicar reconhecimento para possível ação futura."
event_20250403_092056_211edf58,29,motion_detected/event_20250403_092056_211edf58/0001_55406_20250302_230353_frame_20250403_092056_000081.jpg,55406,2025-03-02 23:03:53,"Externo, noite, via urbana bem iluminada em frente a um edifício residencial.","Diversos pedestres caminham pela calçada em ambas as direções ao longo da sequência. Um grupo de três pessoas aparece interagindo próximo ao carro azul estacionado. Vários veículos passam pela rua, sem alterações bruscas de comportamento.","Nenhum comportamento suspeito ou violento identificado. As pessoas caminham normalmente, sem sinais de tentativa de invasão, arrombamento ou acesso não autorizado. O portão permanece fechado durante toda a sequência.",Camera 01.,"**Não**, movimentação típica de pedestres e veículos em área urbana residencial, sem indícios de risco."
event_20250403_091821_49781bba,46,motion_detected/event_20250403_091821_49781bba/0001_55407_20250302_230353_frame_20250403_091814_000079.jpg,55407,2025-03-02 23:03:53,"Externo, noite, área urbana com boa iluminação pública. A câmera está posicionada em frente a um portão de residência ou comércio, com vista para a calçada e rua movimentada.","Diversos veículos passam pela rua ao longo da sequência. Pelo menos 10 pessoas caminham pela calçada, em diferentes direções. Um indivíduo caminha próximo ao portão (frames 0006 a 0009), mas não interage com ele. Outro grupo de pessoas passa caminhando normalmente (frames 0015 a 0020).","Nenhum comportamento suspeito ou incomum observado. Nenhuma tentativa de acesso ao imóvel, arrombamento ou violência. O portão permanece fechado durante toda a sequência.",Camera 02.,"**Não**, movimentação normal de pedestres e veículos, sem sinais de risco ou comportamento suspeito."
event_20250402_142436_bcc6c37c,33,motion_detected/event_20250402_142436_bcc6c37c/0001_6884_20250219_153816_frame_20250402_142436_000046.jpg,6884,2025-02-19 15:38:16,"Externo, dia, rua residencial com boa iluminação natural.","Inicialmente, dois indivíduos caminham na calçada. Um deles se aproxima de um carro branco estacionado, abre a porta do motorista e entra no veículo. O carro é então ligado e sai do local.","A sequência sugere possível furto de veículo. O indivíduo entra rapidamente no carro e parte em poucos segundos, o que pode indicar que o veículo foi destravado de forma suspeita ou que o indivíduo já possuía acesso indevido. Não há interação visível com chave ou controle remoto, e a ação é rápida e direta.",Camera 02.,"**Sim**, há forte indício de furto de veículo, dado o comportamento rápido e direcionado do indivíduo, sem sinais claros de posse legítima do carro."
event_20250402_134858_0c08b61e,6,motion_detected/event_20250402_134858_0c08b61e/0001_6887_20250219_153904_frame_20250402_134858_000010.jpg,6887,2025-02-19 15:39:04,"Interno, hall de entrada de prédio residencial ou comercial, iluminação diurna natural e artificial.","Um veículo visível do lado de fora, parcialmente dentro da garagem ou entrada. Um indivíduo aparece brevemente no primeiro frame, aparentemente saindo ou entrando pelo portão.","Nenhum comportamento suspeito ou anormal identificado. A porta interna permanece fechada, sem sinais de arrombamento ou acesso forçado. O veículo parece estar estacionado ou aguardando.",Camera #5.,"**Não**, não há indícios de risco ou atividade suspeita nas imagens analisadas."
event_20250403_103142_fb391f55,9,motion_detected/event_20250403_103142_fb391f55/0001_17205_20250307_002852_frame_20250403_103142_000133.jpg,17205,2025-03-07 00:28:52,"Externo, noite, área de depósito ou ferro-velho com iluminação artificial.","Pelo menos 6 pessoas visíveis, movimentando-se entre os objetos e estruturas no local. Algumas parecem estar carregando ou manipulando itens.",A presença de várias pessoas em um local aparentemente fechado e desorganizado durante a noite pode indicar atividade suspeita. Não há uniformes ou sinalização clara de que sejam funcionários. A movimentação entre os objetos sugere possível tentativa de furto ou invasão.,L.D. Fundos.,"**Sim**, movimentação de múltiplos indivíduos em área externa de depósito à noite, com possível manipulação de materiais, sugere risco de invasão ou furto."
event_20250403_101111_73ee91ec,6,motion_detected/event_20250403_101111_73ee91ec/0001_17201_20250307_002851_frame_20250403_101111_000004.jpg,17201,2025-03-07 00:28:51,"Externo, noite, área cercada com iluminação artificial.",Uma pessoa visível agachada ou sentada próxima à cerca no canto esquerdo da imagem. Permanece na mesma posição ao longo da sequência.,"A presença de uma pessoa parada próxima à cerca em horário noturno pode indicar comportamento suspeito, especialmente por estar em uma área aparentemente restrita ou de acesso controlado. Não há sinais visíveis de arrombamento ou tentativa de invasão nos frames analisados, mas a postura e localização da pessoa são incomuns.","Frente, L, E.","**Sim**, presença suspeita de indivíduo próximo à cerca em área possivelmente restrita durante a noite, sem movimentação clara ou justificativa aparente."
event_20250403_110251_48dc17db,10,motion_detected/event_20250403_110251_48dc17db/0001_6984_20250307_101724_frame_20250403_110250_000039.jpg,6984,2025-03-07 10:17:24,"Externo, dia, área de estacionamento em frente a uma rua movimentada.","Um indivíduo sentado sob guarda-sol (possivelmente segurança ou porteiro), dois carros passam pela rua (um branco e um preto), e dois ciclistas cruzam a via.",Nenhum comportamento suspeito ou anormal observado. Trânsito e movimentação de ciclistas normais.,Camera 01.,"**Não**, movimentação típica de rua, sem sinais de risco ou comportamento suspeito."
event_20250403_114910_ef2d8eb6,7,motion_detected/event_20250403_114910_ef2d8eb6/0001_7640_20250307_134155_frame_20250403_114910_000075.jpg,7640,2025-03-07 13:41:55,"Externo, dia, área lateral de um prédio com boa iluminação natural.",Nenhuma pessoa ou veículo visível claramente ao longo da sequência.,"Nenhum comportamento suspeito ou sinal de arrombamento. A área parece tranquila, com objetos (como escadas vermelhas) encostados na parede, mas sem alterações ou interações.",RAMPA.,"**Não**, não há indícios de risco ou atividade suspeita nas imagens analisadas."
event_20250403_103035_5012da09,9,motion_detected/event_20250403_103035_5012da09/0001_17205_20250307_002852_frame_20250403_103034_000066.jpg,17205,2025-03-07 00:28:52,"Externo, noite, área de depósito ou ferro-velho com iluminação artificial.","Pelo menos dois indivíduos visíveis. Um deles se move da parte inferior direita em direção ao centro da imagem, enquanto outro permanece mais ao fundo, aparentemente entre os materiais empilhados.","A movimentação dos indivíduos em um local aparentemente fechado e com materiais armazenados durante a noite pode indicar atividade suspeita. Não há sinal visível de arrombamento, mas a presença de pessoas nesse horário em um local assim pode sugerir acesso não autorizado.",L.D. Fundos.,"**Sim**, presença de pessoas em horário e local incomuns, com possível intenção de furto ou invasão."
event_20250403_115717_1c794723,8,motion_detected/event_20250403_115717_1c794723/0001_7639_20250307_134155_frame_20250403_115717_000090.jpg,7639,2025-03-07 13:41:55,"Externo, dia, rua residencial com boa iluminação natural.","Dois veículos em movimento ao longo da sequência. Um carro branco está estacionado à direita desde o início. Um segundo veículo (com pintura que lembra viatura ou serviço público) entra na cena no segundo frame, passa pelo carro estacionado e segue pela rua até sair do campo de visão.",Nenhum comportamento suspeito ou anormal observado. Trânsito normal de veículos.,frente direita.,"**Não**, apenas tráfego veicular comum, sem sinais de risco ou atividade suspeita."
event_20250403_111707_745eb95c,6,motion_detected/event_20250403_111707_745eb95c/0001_6990_20250307_101724_frame_20250403_111707_000098.jpg,6990,2025-03-07 10:17:24,"Interno, ambiente comercial ou de recepção, bem iluminado, horário noturno (conforme timestamp).","Uma pessoa visível atrás do balcão, aparentemente manipulando objetos ou equipamentos. Permanece na mesma posição ao longo da sequência.",Nenhum comportamento suspeito ou sinal de arrombamento visível. A pessoa parece estar operando normalmente no local.,Camera 87.,"**Não**, não há indícios de atividade suspeita ou risco aparente."
event_20250403_115036_e936a192,10,motion_detected/event_20250403_115036_e936a192/0001_16312_20250307_134155_frame_20250403_115036_000004.jpg,16312,2025-03-07 13:41:55,"Interno, escritório, dia, iluminação natural e artificial adequada.","Uma pessoa visível ao longo da sequência. Ela entra no ambiente, caminha até uma das mesas, interage brevemente com objetos sobre a mesa (possivelmente organizando ou pegando algo), e depois se retira.",Nenhum comportamento suspeito ou fora do comum observado. A pessoa parece estar realizando uma atividade rotineira de escritório.,Escritório.,"**Não**, movimentação normal de colaborador em ambiente de trabalho, sem sinais de acesso indevido ou comportamento anormal."
