folder_name,image_count,first_image,cam_id,event_datetime,contexto,observacoes,avaliacao,grau_confianca,scenario_type,format_type,label,real,predict,confidence_level
event_20250403_110227_40dfdb1b,13,motion_detected/event_20250403_110227_40dfdb1b/0001_6984_20250307_101724_frame_20250403_110227_000016.jpg,6984,2025-03-07 10:17:24,"Vista externa para rua, horário diurno com boa iluminação natural. O local aparenta ser uma zona urbana, provavelmente comercial ou mista, e as imagens são captadas por uma câmera identificada como ""Câmera 01"". O ambiente monitorado envolve uma calçada/estacionamento e a via à frente.",,"Baixo, pois nenhum dos indicadores objetivos de risco foi observado, apenas trânsito normal de pessoas e veículos na rua.","Alto, pois as imagens são claras, com boa iluminação e ângulo adequado para observação tanto da via como da área da propriedade, não havendo ambiguidades relevantes nas ações observadas.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250408_154828_a4352938,2,motion_detected/event_20250408_154828_a4352938/0000_stand_20250408_154828_frame.jpg,stand,2025-04-08 15:48:28,"Vista externa de rua urbana, provavelmente região comercial (há vitrines iluminadas e placas). Horário noturno, iluminação razoável por postes e vitrines. Câmera identificada como “TITANVORTEX”.","- Pessoas: Pelo menos duas pessoas próximas a uma motocicleta parada na calçada. Uma pessoa está de pé, enquanto outra(s) permanecem junto à motocicleta.  
    - Veículos: Motocicleta parada na calçada, pessoas próximas a ela. Outros veículos estacionados ao fundo.  
    - Indicadores Objetivos de Risco:
        - Motocicleta parada próxima à entrada de prédio, com pessoas ao redor.
        - Pessoas permanecendo ao redor da propriedade sem ação clara de entrada/saída imediata (“vadiagem/permanência suspeita”).
        - Não há, até o momento, visível tentativa de forçar/manipular entradas, mas a situação de parada da moto e presença sem movimento claro pode ser considerada alerta.","Alto, devido à permanência de pessoas junto a motocicleta parada próxima à propriedade durante a noite, caracterizando situação potencialmente suspeita de acordo com os indicadores.","Alto, pois a imagem está clara, o ângulo amplo permite boa visão da cena e as ações observadas (pessoas paradas junto a moto fora do habitual fluxo) são objetivamente identificáveis.",camera_analyzer_prompt_external_street,detailed,,False,True,Alto
event_20250408_154828_fabdce01,3,motion_detected/event_20250408_154828_fabdce01/0000_stand_20250408_154828_frame.jpg,stand,2025-04-08 15:48:28,"Ambiente interno fechado, possivelmente um quarto de hospital ou clínica, iluminação artificial fraca/moderada, presença de uma cama de paciente e móveis simples. Imagens rotuladas com sequência temporal (exemplo: ""Câmera 01"").","- Pessoas: Três pessoas são visíveis—duas de pé (provavelmente funcionários ou visitantes) e uma deitada na cama (aparenta ser paciente ou pessoa acamada). As duas pessoas em pé interagem próximas à pessoa deitada, mas não há indicação clara de hostilidade, manipulação agressiva ou ações erráticas.
  - Indicadores Objetivos de Risco: Não há sinais visíveis de manipulação forçada de portas, gavetas ou armários; não há movimentos rápidos/erráticos, ocultação/remanejamento abrupto de objetos, vandalismo, agressões físicas ou ocultação ativa dos rostos.","Baixo, pois não há indicadores objetivos de risco observados nas imagens analisadas.","Alto, pois a clareza e ângulo das imagens permitem boa identificação dos participantes e de suas ações, e as ações não apresentam ambiguidade relevante para avaliação de risco.",camera_analyzer_prompt_internal_closed,detailed,,False,False,Alto
event_20250403_110306_2a4c2741,12,motion_detected/event_20250403_110306_2a4c2741/0001_6984_20250307_101724_frame_20250403_110306_000054.jpg,6984,2025-03-07 10:17:24,"Vista externa de uma rua, em área aparentemente comercial ou mista, considerando o estacionamento demarcado na calçada e estrutura dos prédios visíveis. A iluminação indica que é início da manhã ou final da tarde (luz natural, ambiente claro). Imagens da ""Câmera 01"".",,"Baixo, pois não há qualquer indicador objetivo de risco observado nas cenas analisadas; o cenário aparenta normalidade.","Alto, pois as imagens estão claras, o ângulo permite boa visão da rua e calçada, e as ações observadas são pouco ambíguas, facilitando a identificação de comportamentos atípicos se houvesse.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250410_145302_fd512be8,11,motion_detected/event_20250410_145302_fd512be8/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Vista externa de uma rua residencial, capturada durante o dia sob forte iluminação natural (sol), conforme a sombra projetada. O local parece tranquilo, com poucas pessoas circulando, e a sequência é proveniente da ""Câmera 01"".","- Pessoas: Dois indivíduos em motocicletas, ambos usando capacete (um deles de blusa preta, outro de blusa amarela), abordam outro indivíduo na rua, aparentemente um motociclista; há pelo menos uma vítima visível. Os agressores realizam ações coordenadas e agressivas, com um indivíduo aparentemente portando uma arma, ameaçando e agredindo a vítima. O uso de capacetes e roupas com capuz dificulta a identificação dos suspeitos.
  - Veículos: Duas motocicletas envolvidas, uma delas pertencente à vítima, a outra utilizada pelos agressores. Os agressores tentam subtrair a motocicleta da vítima. O veículo dos suspeitos permanece parado ao lado durante a execução da ação e após os eventos, ambos fogem em motos separadas.
  - Indicadores Objetivos de Risco (observados):
    - Agressões físicas e possível uso de arma para subjugação/ameaça da vítima.
    - Ações coordenadas entre dois indivíduos para a execução do crime.
    - Parcial disfarce com capacetes e vestimentas volumosas.
    - Subtração violenta de veículo (roubo).
    - Vítima caída ao solo após agressão (possivelmente ferida).","Alto, devido à presença clara de agressão, ameaça à vida, uso coordenado de motocicletas por suspeitos, e roubo em andamento.","Alto, pois a sequência é clara, bem iluminada, o ângulo permite observar toda a ação criminosa (abordagem, agressão, subtração e fuga), e as ações são objetivamente identificáveis e não ambíguas.",camera_analyzer_prompt_external_street,detailed,,True,True,Alto
event_20250410_145304_8ec3e678,25,motion_detected/event_20250410_145304_8ec3e678/0000_break-in_20250410_145304_frame.jpg,break-in,2025-04-10 14:53:04,"Ambiente interno fechado, provavelmente uma área de estoque ou corredor de acesso (presença de estante metálica e caixas). Iluminação baixa, possivelmente noturna (imagem em preto e branco/nitidez típica de infravermelho). Data e hora: 11/07/2018, entre 00h44 e 00h45. Câmera fixa em posição elevada, lateral ao ambiente.","- Pessoas: Duas pessoas identificadas a partir do quadro 6/7, ambas com capuz, uma delas portando objeto semelhante a um bastão ou barra (quadros 17 em diante), movimentando-se rapidamente de forma coordenada. Parecem procurar ou manipular objetos próximos à porta e à estante. Não há indicação clara de funcionários, e o horário é atípico para circulação normal neste ambiente.
  - Indicadores Objetivos de Risco:
    - Movimento rápido/errático pela área.
    - Esconder ativamente o rosto (uso de capuz).
    - Presença de objeto que pode ser utilizado como arma (bastão/barra).
    - Possível tentativa de forçar/manipular o ambiente (ações junto à porta e estante).
    - Dois indivíduos agindo juntos em circunstância suspeita para o horário.","Alto, devido à presença de pessoas com rosto coberto, movimentação atípica para o horário, comportamento suspeito (um portando objeto que pode ser usado como arma) e ações que sugerem tentativa de acesso ou furto.","Alto, pois as imagens – apesar de baixa qualidade e contraste – mostram claramente as ações suspeitas, a presença de pessoas não identificadas, postura de ocultação do rosto, e a ação portando possível arma. O ângulo e campo de visão permitem identificação dos principais comportamentos de risco sem ambiguidade relevante.",camera_analyzer_prompt_internal_closed,detailed,,True,True,Alto
event_20250402_150847_2875d9f1,6,motion_detected/event_20250402_150847_2875d9f1/0001_40428_20250221_185342_frame_20250402_150847_000004.jpg,40428,2025-02-21 18:53:42,"Vista externa de uma rua urbana, identificada como provavelmente residencial ou mista (residencial/comercial) devido à presença de calçadas, árvores, prédios e carros estacionados. Período diurno, com boa iluminação natural. Imagens rotuladas como ""Câmera 07"".","- Pessoas: Não há presença visível de pessoas nas imagens.
   - Veículos: Vários carros estacionados na rua e um carro vermelho em movimento nas seis imagens. Não há motocicletas visíveis ou ações suspeitas relacionadas a veículos.
   - Indicadores Objetivos de Risco:
      - Não há indícios de forçar/manipular entradas.
      - Não há permanência suspeita de pessoas ou vadiagem.
      - Não há passagens lentas/repetidas de veículos ou motocicletas.
      - Não há veículos estacionados com ocupantes observando a propriedade.
      - Não há uso incomum de capuzes/máscaras/bonés.
      - Não há ações coordenadas entre indivíduos.
      - Não há agressões, violência ou armas.","Baixo, pois nenhum indicador objetivo de risco foi observado nas imagens.","Alto, pois a qualidade e clareza das imagens é suficiente para analisar as ações dos veículos e a ausência de pessoas ou comportamentos suspeitos, o ângulo cobre bem a área principal de acesso e não há ambiguidade no conteúdo visual apresentado.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250402_150644_65cf02b1,9,motion_detected/event_20250402_150644_65cf02b1/0001_40426_20250221_185342_frame_20250402_150640_000009.jpg,40426,2025-02-21 18:53:42,"As imagens mostram uma passagem lateral/entrada de pedestres com portão, interfones e vegetação ao lado, com vista parcial para a área externa (calçada e rua). O horário aparenta ser diurno, com boa iluminação natural. As imagens estão identificadas como de ""Câmera 05"".","- Pessoas: Observa-se um indivíduo na primeira imagem, aparentemente abrindo ou fechando o portão, portando mochila e trajando camiseta clara. Após esta ação, não há mais presença de pessoas nas demais imagens internas.
    - Indicadores Objetivos de Risco:
      - Ação observada: Pessoa interagindo diretamente com o portão (abrindo ou fechando), mas não há indícios visíveis de tentativa de invasão (ex.: forçar, pular muro, ação suspeita ou horário/conduta atípica).
      - Nas imagens externas, há registro de um carro estacionado em frente ao local e, em seguida, uma motocicleta passando, mas nenhum comportamento suspeito evidente nesses veículos.","Baixo, pois a ação observada sugere seulement acesso/saída normal pela entrada sem sinais de tentativa de intrusão, arrombamento ou comportamento suspeito por parte da pessoa ou nos veículos da via.","Alto, porque as imagens têm boa nitidez, o ângulo favorece a observação das ações perto do portão e não há ambiguidade nas ações vistas.",camera_analyzer_prompt_internal_to_outside,detailed,,False,False,Alto
event_20250402_153052_8400b28d,11,motion_detected/event_20250402_153052_8400b28d/0001_10785_20250228_101013_frame_20250402_153052_000063.jpg,10785,2025-02-28 10:10:13,"Vista externa de uma rua ou passagem lateral, monitorada pela ""Câmera 16"". As imagens foram capturadas durante o dia (por volta das 07:12h). A iluminação natural parece estar presente, porém há múltiplos problemas de qualidade de vídeo, como distorções e quadros sem sinal (""NO VIDEO""). O local tende a ser residencial ou passagem entre muros, sem movimento urbano intenso.","- Pessoas: Não foram identificadas pessoas nas imagens disponíveis.
   - Veículos: Não foram identificados veículos nas imagens disponíveis.
   - Indicadores Objetivos de Risco: Não há sinais observáveis de manipulação de entradas, vadiagem, veículos suspeitos ou comportamentos coordenados. As imagens estão muito prejudicadas por falhas, com vários quadros sem sinal e distorções, dificultando qualquer análise detalhada de movimentos ou presença de pessoas/veículos.",Baixo. Justificativa: Não há nenhum indicador objetivo de risco visível nas imagens fornecidas.,"Baixo. Justificativa: A confiança é baixa devido à má qualidade das imagens, cortes frequentes de sinal (""NO VIDEO"") e distorções, impossibilitando garantir que não houve eventos relevantes fora dos instantes capturados adequadamente.",camera_analyzer_prompt_external_street,detailed,,False,False,Baixo
event_20250402_154239_6901bc0d,7,motion_detected/event_20250402_154239_6901bc0d/0001_10782_20250228_101013_frame_20250402_154239_000133.jpg,10782,2025-02-28 10:10:13,"Vista externa da rua, em área aparentemente residencial ou mista (há edifício na lateral). Horário pela imagem: manhã, boa iluminação natural. Imagens da ""Câmera 13"", com ângulo voltado da calçada para a rua e área frontal do prédio, incluindo parte do canteiro central e faixa de rolamento.","- Pessoas: Em uma das imagens, há uma pessoa caminhando na calçada oposta (distante), sem comportamento suspeito aparente.
   - Veículos: Uma motocicleta com dois ocupantes transita pela rua (primeira imagem), mas não desacelera nem para na frente da propriedade; segue em movimento.
   - Indicadores Objetivos de Risco:
     - Não há registros de forçar/manipular entradas, vadiagem, passagens lentas e repetidas, veículos estacionados observando, motocicletas desacelerando ou parando perto da propriedade, uso incomum de capuzes/máscaras, ações coordenadas, nem agressões/violência/armas.
     - A motocicleta foi registrada em apenas um quadro, não apresentando comportamento suspeito (não parou nem desacelerou em frente ao imóvel).",Baixo. Não foram observados indicadores objetivos de risco nas imagens apresentadas; os elementos transitam normalmente pela área.,"Alto. As imagens são claras e com bom campo de visão, o que permite observar adequadamente os eventos. As ações observadas não geram ambiguidade quanto ao risco.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250408_154827_489da73b,3,motion_detected/event_20250408_154827_489da73b/0000_sit_20250408_154827_frame.jpg,sit,2025-04-08 15:48:27,"As imagens mostram um ambiente interno, aparentemente uma recepção ou sala de espera de um estabelecimento (possível escritório ou clínica), com mobiliário de escritório, mesas, cadeiras e alguns objetos pessoais sobre a mesa. Iluminação natural abundante, provavelmente durante o dia. As imagens são rotuladas com data e hora na parte superior, indicando uma sequência temporal.",,"Baixo, pois não há nenhum indicador objetivo de risco de segurança observado. O comportamento das pessoas é condizente com um ambiente de recepção/espera.","Alto, pois as imagens estão claras, com bom ângulo de visão e as ações observadas são típicas e sem ambiguidade quanto a risco.",camera_analyzer_prompt_internal_to_outside,detailed,,False,False,Alto
event_20250408_154827_df4d752d,5,motion_detected/event_20250408_154827_df4d752d/0000_walk_20250408_154827_frame.jpg,walk,2025-04-08 15:48:27,"Área externa coberta (possivelmente um quintal ou varanda nos fundos/lateral da casa), piso cerâmico, várias cadeiras plásticas, iluminação clara (luz natural, início da manhã), câmera rotulada como ""camera2"".","- Pessoas: Uma pessoa adulta está presente durante toda a sequência, circulando e interagindo com objetos (cadeira, mesa coberta).
    - Indicadores Objetivos de Risco:
        - Pessoa presente em horário incomum (05:12 da manhã).
        - A pessoa parece estar vasculhando/ajustando objetos, postura que pode indicar procura ou manipulação suspeita.
        - Não há interação direta com portas, janelas ou muros, mas movimenta-se calmamente pela área coberta.
        - Não há sinais claros de tentativa de intrusão/dano visível, nem de tentativa de saída para o exterior.","Alto, pois há uma pessoa presente em horário incomum, interagindo com objetos da área, o que pode indicar comportamento suspeito, especialmente se não for um morador ou autorizado.","Alto, pois as imagens são relativamente claras e o ângulo permite boa visualização das ações da pessoa. As ações observadas são suficientemente específicas para justificar a avaliação de risco elevado.",camera_analyzer_prompt_internal_to_outside,detailed,,False,True,Alto
event_20250403_110122_9008d0c2,6,motion_detected/event_20250403_110122_9008d0c2/0001_6987_20250307_101724_frame_20250403_110122_000108.jpg,6987,2025-03-07 10:17:24,"Ambiente interno fechado, possivelmente um escritório, com iluminação natural e artificial adequada (janelas grandes ao fundo e luzes acesas). Sala apresenta mobiliário típico de escritório, como mesas, cadeiras, computador e itens de papelaria. Imagens da ""Câmera 04"", capturadas durante o dia.","- Duas pessoas estão presentes: uma sentada à mesa de trabalho (provavelmente em atividade no computador), outra sentada em frente à mesa.
  - Ambas permanecem em suas posições, sem movimentos suspeitos.
  - Não há sinais visíveis de forçamento/manipulação de portas, gavetas ou armários.
  - Não há manipulação suspeita de objetos ou remoção rápida de itens.
  - Não há movimentos rápidos ou erráticos, tentativas de ocultar o rosto, nem sinais de vandalismo, agressão ou violência.
  - Porta da sala permanece fechada e não há indícios de arrombamento.","Baixo, pois nenhum indicador objetivo de risco foi observado nas imagens analisadas.","Alto, pois as imagens possuem boa clareza, ângulo adequado que permite observar a maior parte do ambiente e as ações são pouco ambíguas.",camera_analyzer_prompt_internal_closed,detailed,,False,False,Alto
event_20250403_101317_ac64b50b,14,motion_detected/event_20250403_101317_ac64b50b/0001_17201_20250307_002851_frame_20250403_101317_000129.jpg,17201,2025-03-07 00:28:51,"Vista externa de uma rua, provavelmente em área residencial devido à presença de cercas, portão e um ambiente aparentemente calmo. A iluminação é noturna, com luz artificial proveniente de refletores ou postes próximos. Imagens no label “Frente, L, E” (possivelmente Câmera 01).","- Pessoas: Nenhuma pessoa visível nas imagens.
  - Veículos: Um carro aparece, vindo pela rua, passando lentamente pelo perímetro monitorado (aparece primeiro à direita e segue para a esquerda). Nas imagens, o veículo parece reduzir um pouco a velocidade ao passar, mas não para totalmente. Não há indicação clara de ocupantes observando a propriedade, nem de manobras suspeitas além do movimento do veículo em si.
  - Indicadores Objetivos de Risco:
    - Forçar/manipular entradas: **Não observado.**
    - Vadiagem ou permanência suspeita perto da propriedade: **Não observado.**
    - Passagens lentas e repetidas de veículos: **Observado movimento de carro em velocidade aparentemente reduzida, mas uma única passagem.**
    - Veículos estacionados observando a propriedade: **Não observado.**
    - Motocicletas paradas/observando: **Não observado.**
    - Uso incomum de capuzes/máscaras/bonés: **Não observado.**
    - Ações coordenadas entre indivíduos: **Não observado.**
    - Agressões, violência, armas: **Não observado.**","**Baixo**.  
  **Justificativa**: Não há indícios claros de risco imediato. O carro passa lentamente, mas não há repetição de passagem, paradas, nem tomada de ação suspeita visível. Outros indicadores de risco não foram observados.","**Alto**.  
  **Justificativa**: As imagens apresentam boa clareza, o ângulo da câmera permite acompanhamento satisfatório da movimentação na rua, e as ações são pouco ambíguas. Não houve situações de difícil interpretação.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250403_111720_8438ede2,13,motion_detected/event_20250403_111720_8438ede2/0001_6990_20250307_101724_frame_20250403_111720_000111.jpg,6990,2025-03-07 10:17:24,"Ambiente interno fechado, provavelmente um escritório ou recepção comercial. Iluminação artificial clara e uniforme. Móveis organizados, presença de plantas, bancadas, cadeiras e equipamentos eletrônicos. Imagens do circuito interno rotuladas como ""Câmera 01"", capturadas no início da noite.","- Pessoas: Uma pessoa aparece nas imagens, realiza atividades na bancada/canto direito da sala, aparentemente mexendo em objetos/equipamentos sobre uma mesa. Não há sinais de movimentação rápida, errática, ações agressivas ou ocultação do rosto. 
  - Indicadores Objetivos de Risco:  
    - Não foi observado forçar ou manipular portas, gavetas ou armários.  
    - Não há manuseio de objetos de forma suspeita nem retirada rápida de itens.  
    - A pessoa não apresenta movimento rápido ou errático.  
    - Não há sinal de vandalismo, violência, agressão, uso de armas ou tentativa de arrombamento de portas/janelas.","Baixo. Justificativa: Não há nenhum indicador objetivo de risco observado — a ação da pessoa parece rotineira, sem pressa ou comportamento suspeito.","Alto. Justificativa: As imagens possuem boa clareza, ângulo amplo e adequado, com visibilidade plena da área e das ações da pessoa, permitindo avaliação detalhada e sem ambiguidade quanto ao comportamento observado.",camera_analyzer_prompt_internal_closed,detailed,,False,False,Alto
event_20250408_154828_0ef99938,9,motion_detected/event_20250408_154828_0ef99938/0000_stand_20250408_154828_frame.jpg,stand,2025-04-08 15:48:28,"Ambiente interno fechado; iluminação artificial clara, típico de loja de conveniência ou minimercado. A filmagem é rotulada como ""CAM 3"", e parece capturar a entrada/saída da loja. Horário noturno (aprox. 21:11h), conforme mostrado no timestamp das imagens.","- Pessoas: Uma pessoa presente nas imagens, vestindo roupa de cor clara, concentrada próxima à porta, realizando vários movimentos junto à porta.
  - Indicadores Objetivos de Risco observados:
    - Forçar/manipular portas: A pessoa parece estar manipulando ou tentando abrir a porta com insistência em toda a sequência, potencialmente tentando forçar a saída.
    - Movimentação: A movimentação é focada e insiste na manipulação da porta, com ações repetidas no mesmo local.
    - Não foram observadas ações de vandalismo, violência, ocultação de rosto, nem manuseio de objetos de forma suspeita no breve intervalo analisado.","**Alto**
  - Justificativa: Observa-se uma ação repetida e insistente de manipulação/forçamento da porta, o que é um indicador objetivo de potencial risco à segurança (tentativa de entrada não autorizada, evasão ou manipulação indevida da estrutura da loja).","**Alto**
  - Justificativa: Imagens estão suficientemente nítidas, o ângulo da câmera é amplo e cobre toda a área relevante da ação; a movimentação observada é clara e condizente com o indicador de risco analisado, sem ambiguidades consideráveis nas ações realizadas pela pessoa.",camera_analyzer_prompt_internal_closed,detailed,,False,True,Alto
event_20250402_135631_93a32206,11,motion_detected/event_20250402_135631_93a32206/0001_6895_20250219_153816_frame_20250402_135623_000080.jpg,6895,2025-02-19 15:38:16,"Imagens de uma área interna/semiaberta (provavelmente garagem), com vista para o portão de acesso à rua. Iluminação diurna, predominando luz natural vinda do exterior (área clara perto do portão). Câmera rotulada como ""Câmera 13"".","- Pessoas: Não há pessoas visíveis nas imagens.
  - Indicadores Objetivos de Risco:
    - Não há presença de pessoas em horários ou áreas incomuns.
    - Não se observa tentativa de acesso não autorizado a portas, janelas, muros ou portões.
    - Não há interação suspeita com as áreas de acesso ou movimentos inesperados.
    - As imagens mostram um carro entrando ou saindo normalmente pela garagem, sem sinais de intrusão ou comportamento inadequado.","Baixo, pois não há indicadores objetivos de risco presentes (apenas circulação regular de veículo).","Alto, pois as imagens estão claras, o ângulo da câmera permite visualização adequada da área de entrada/saída, e as ações observadas são típicas do uso normal do espaço, sem ambiguidades.",camera_analyzer_prompt_internal_to_outside,detailed,,False,False,Alto
event_20250403_115050_7683df45,19,motion_detected/event_20250403_115050_7683df45/0001_16312_20250307_134155_frame_20250403_115049_000017.jpg,16312,2025-03-07 13:41:55,"Ambiente interno fechado, identificado como escritório (""Escritorio"" na câmera). Imagens capturadas durante o dia, com iluminação clara e natural. A câmera cobre uma área aberta de escritórios, com várias mesas, cadeiras, computadores e armários.","- Pessoas: Uma pessoa é vista se movimentando repetidamente pela área ao longo da sequência. A movimentação ocorre entre mesas e próximo a caixas/itens no chão, mas não há interação suspeita com portas, gavetas ou objetos. A pessoa parece estar transitando de forma normal (em alguns momentos agachando-se, aparentemente manuseando itens no chão, sem pressa ou comportamento errático).
  - Indicadores Objetivos de Risco (não observados):  
    - Nenhum sinal de forçar/manipular portas, gavetas ou armários.
    - Não foi observado manuseio suspeito ou ocultação de objetos.
    - Não há movimento rápido ou errático.
    - Não se verifica ocultação de rosto, vandalismo, ações agressivas, portas/janelas arrombadas, agressão, violência ou armas.","Baixo, pois nenhum dos indicadores objetivos de risco foi observado. Os comportamentos registrados sugerem rotina administrativa comum.","Alto, pois as imagens são claras, com boa iluminação e ângulo amplo, permitindo acompanhar toda a movimentação da pessoa e o ambiente. As ações são pouco ambíguas e não sugerem risco objetivo.",camera_analyzer_prompt_internal_closed,detailed,,False,False,Alto
event_20250403_092133_a41a7e4e,15,motion_detected/event_20250403_092133_a41a7e4e/0001_55406_20250302_230353_frame_20250403_092127_000111.jpg,55406,2025-03-02 23:03:53,"Vista externa de uma rua urbana, provavelmente em área residencial ou mista. Iluminação noturna, porém suficiente para boa visualização (postes e luzes de prédios acesos). Câmera rotulada como ""Câmera 01"".",,"Baixo, pois não há nenhum indicador objetivo de risco observado nas imagens sequenciais apresentadas.","Alto, pois a qualidade e nitidez das imagens são boas, com ângulo adequado permitindo a observação clara das ações de pessoas e veículos, além de ausência de ambiguidade nas movimentações registradas.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250403_092148_f7aec939,20,motion_detected/event_20250403_092148_f7aec939/0001_55406_20250302_230353_frame_20250403_092148_000132.jpg,55406,2025-03-02 23:03:53,"Vista externa de rua urbana, identificada como ""Câmera 01"". O horário indicado nas imagens é noturno (por volta das 23h06 a 23h07), com iluminação adequada proveniente de postes de luz e edifícios. O local aparenta ser de uso misto, possivelmente residencial com presença comercial, dada a arquitetura dos prédios ao fundo e veículos estacionados.",,"Baixo, pois não foi registrado nenhum dos indicadores objetivos de risco durante o período observado.","Alto, pois as imagens têm boa nitidez, iluminação adequada, ângulo favorável para observar as ações nas proximidades do portão e não há ambiguidade nas ações das pessoas e veículos detectados.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250410_145303_bf28867c,25,motion_detected/event_20250410_145303_bf28867c/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Vista externa de uma área de estacionamento, com várias motocicletas e um caminhão blindado (presumivelmente de transporte de valores) identificado como ""PRESERVE"". As imagens são diurnas, com iluminação adequada, e parecem ser de um local comercial, como o estacionamento de uma agência bancária ou empresa de transporte de valores. (Câmera 01 mostrada na imagem).",,**Alto**,"**Alto**  
  - **Justificativa**: Imagens têm boa clareza, ângulo permite observar ações de pessoas e veículos claramente, e os comportamentos observados são pouco ambíguos (panorama típico de atentado ou tentativa de assalto a transporte de valores).",camera_analyzer_prompt_external_street,detailed,,True,True,Alto
event_20250408_154826_f4c9cc24,3,motion_detected/event_20250408_154826_f4c9cc24/0000_kick_20250408_154826_frame.jpg,kick,2025-04-08 15:48:26,"Vista externa de rua, provavelmente área urbana, durante a noite (aproximadamente 22:35h, conforme timestamp). Iluminação artificial de rua suficiente para identificar ações principais. Local parece comercial ou misto, possivelmente entrada de estabelecimentos ao fundo. Imagens etiquetadas como ""CÂMERA 01"" (CCTVX / WARWICK PLACE).","- Pessoas: Pelo menos cinco adultos visíveis em ações próximas. Dois indivíduos no chão, com outros dois ou mais em posturas de confronto/ação direta. Uma pessoa parece se afastar ou observar (direita). Um dos indivíduos (com camiseta amarela) está claramente envolvido em ação direta, possível agressão.
   - Veículos: Nenhum veículo visível nas imagens.
   - Indicadores Objetivos de Risco (observados):
     - Agressões, violência: Uma ou mais pessoas envolvidas claramente em ação física/agressiva, inclusive com indivíduos caídos ao solo em todas as imagens.
     - Ações coordenadas entre indivíduos: Possível envolvimento conjunto entre duas ou mais pessoas nas agressões.
     - Permanência suspeita: O grupo fica próximo a indivíduos ao solo.
     - Nenhuma observação de veículos ou tentativas de manipular entradas de propriedade.","**Alto**, devido à presença nítida de violência física/agressão no local, com múltiplos envolvidos e vítimas no solo.","**Alto**, pois apesar da qualidade não ser ideal, o ângulo é adequado e as ações são pouco ambíguas, claramente consistentes com agressão física e risco concreto à integridade das pessoas envolvidas.",camera_analyzer_prompt_external_street,detailed,,True,True,Alto
event_20250403_091558_f5332a23,14,motion_detected/event_20250403_091558_f5332a23/0001_55408_20250302_230353_frame_20250403_091558_000102.jpg,55408,2025-03-02 23:03:53,"Vista externa de uma rua, possivelmente área residencial devido à presença de portão e calçada privativa. Imagens noturnas, iluminação razoável devido a postes de luz na via. As imagens são capturadas pela ""Câmera 03"".","- Pessoas: Não há presença de pessoas visíveis nas imagens.
   - Veículos: Observa-se um veículo passando em velocidade normal pela rua em duas ocasiões distintas durante a sequência de imagens. Não foram identificadas motos ou veículos estacionados observando a propriedade.
   - Indicadores Objetivos de Risco:
      - Não há tentativa de forçar/manipular entradas do imóvel.
      - Não há vadiagem ou permanência suspeita próximo à propriedade.
      - Não há passagem lenta ou repetida de veículos; o veículo apenas passa pela rua em velocidade normal sem reduções ou ações incomuns.
      - Não há veículos parados ou estacionados de forma suspeita observando a propriedade.
      - Não há motocicletas paradas, observando ou desacelerando próximo à propriedade.
      - Não há uso incomum de capuzes/máscaras/bonés.
      - Não há ações coordenadas entre indivíduos.
      - Não há agressão, violência, ou armas visíveis.","Baixo, pois não foi observado nenhum indicador objetivo de risco nas imagens apresentadas.","Alto, pois as imagens apresentam iluminação adequada e ângulo suficiente para observar tanto a movimentação na rua quanto a entrada da propriedade, além de não haver ambiguidade nas ações observadas.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250408_154828_da5febad,4,motion_detected/event_20250408_154828_da5febad/0000_run_20250408_154828_frame.jpg,run,2025-04-08 15:48:28,"Área externa privada (possivelmente garagem ou varanda grande), com piso pavimentado e iluminação noturna artificial (vários refletores acesos). Horário: noite, conforme indicado pelo relógio nas imagens (por volta das 20:51). Imagens rotuladas como ""CAM 2"".",,"**Baixo**  
  Justificativa: Não foram identificados indicadores objetivos de risco, como tentativas de acesso indevido ou comportamento anormal.","**Alto**  
  Justificativa: Imagens apresentam boa clareza, iluminação interna/externa adequada e ângulo amplo do ambiente, permitindo análise clara das ações e movimentação. As ações observadas são pouco ambíguas, reforçando a confiança na avaliação.",camera_analyzer_prompt_internal_to_outside,detailed,,False,False,Alto
