folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao
event_20250403_110215_e1fda258,6,motion_detected/event_20250403_110215_e1fda258/0001_6984_20250307_101724_frame_20250403_110215_000004.jpg,6984,2025-03-07 10:17:24,"Externo, dia, área pavimentada próxima a rua (possivelmente uma entrada de estacionamento ou calçada), com cobertura por guarda-sol. Boa iluminação natural.","Um indivíduo sentado sob guarda-sol em todos os frames, possivelmente um segurança ou vigia, usando celular. Um veículo branco (SUV) passa pela rua da direita para a esquerda entre os segundos 03 e 05.",Nenhum comportamento suspeito ou risco observado. Pessoa permanece estática e tranquila. Veículo apenas transita pela rua.,Camera 01.,"**Não**, situação normal sem indícios de risco ou comportamento incomum."
event_20250403_114825_0411cb11,16,motion_detected/event_20250403_114825_0411cb11/0001_7640_20250307_134155_frame_20250403_114825_000030.jpg,7640,2025-03-07 13:41:55,"Externo, dia, área lateral de prédio com rampa e vegetação. Iluminação solar intensa.",Nenhum indivíduo visível claramente ao longo da sequência. Presença constante de escadas vermelhas apoiadas na mureta.,"Nenhum comportamento suspeito visível. Porta azul encostada/perto da parede lateral pode ser ponto de atenção, mas sem sinais de arrombamento ou movimentação.",RAMPA.,"**Não**, nenhuma atividade suspeita detectada nas imagens analisadas."
event_20250403_092010_6fe6424e,10,motion_detected/event_20250403_092010_6fe6424e/0001_55406_20250302_230353_frame_20250403_092005_000031.jpg,55406,2025-03-02 23:03:53,"Externo, à noite, em via urbana bem iluminada em frente a portão de prédio.","Pelo menos 2 pedestres aparece caminhando na calçada (1 homem visível em todos os quadros, outro se cruza no primeiro frame), além da passagem frequente de veículos (vários nas imagens, incluindo um carro azul que estaciona ou permanece parado).","Nenhuma atitude suspeita, comportamento agressivo ou tentativa de acesso indevido é identificada. Os pedestres caminham normalmente e nenhum veículo está em atitude atípica.",Camera 01.,"**Não**, movimentação urbana típica sem indícios de risco ou comportamento suspeito."
event_20250402_134706_4376a9ef,8,motion_detected/event_20250402_134706_4376a9ef/0001_6888_20250219_153816_frame_20250402_134706_000056.jpg,6888,2025-02-19 15:38:16,"Interno, elevador, boa iluminação, horário diurno (12h49).",Nenhuma pessoa presente nos frames analisados.,"Porta do elevador inicialmente aberta no primeiro frame, depois visivelmente fecha e permanece fechada nos demais frames. Sem sinais de arrombamento, danos ou comportamento suspeito.",Camera 06.,"**Não**, não há indícios de atividade suspeita nem presença humana ou tentativa de acesso irregular. Tudo indica funcionamento normal do elevador."
event_20250403_091138_c85f8cb2,12,motion_detected/event_20250403_091138_c85f8cb2/0001_55410_20250302_230353_frame_20250403_091138_000004.jpg,55410,2025-03-02 23:03:53,"Externo, noite, iluminação artificial (rua e portão residencial ou empresarial).","Um veículo passa pela rua em alta velocidade próximo ao portão em dois momentos distintos, não há presença de pessoas visíveis dentro do terreno monitorado.","Nenhuma atividade suspeita detectada. O portão permanece fechado e não há sinais de arrombamento, violação ou movimentações incomuns.",Camera 05.,"**Não**, nenhuma evidência de risco ou comportamento suspeito nas imagens analisadas."
event_20250403_113409_13e3515e,35,motion_detected/event_20250403_113409_13e3515e/0001_7647_20250307_134155_frame_20250403_113409_000117.jpg,7647,2025-03-07 13:41:55,"Externo, dia, rua residencial arborizada com boa iluminação natural.","Três veículos estacionados estão visíveis desde o início. Um carro adesivado (aparentemente de segurança privada ou serviço) se movimenta da direita para a esquerda, cruza a cena e estaciona brevemente.","Nenhum comportamento suspeito observado. O veículo de serviço apenas trafega e estaciona, sem interação indevida com os outros veículos ou com o ambiente.",frente esquerda.,"**Não**, nenhum indício de comportamento suspeito ou risco aparente."
event_20250403_091909_dcb3fc90,35,motion_detected/event_20250403_091909_dcb3fc90/0001_55407_20250302_230353_frame_20250403_091906_000129.jpg,55407,2025-03-02 23:03:53,"Externo, à noite, área urbana bem iluminada com calçada, rua movimentada e portão de entrada visível.","Diversas pessoas caminhando pela calçada e atravessando a rua. Um ciclista passa em frente ao portão. Ao longo da sequência, há fluxo contínuo de pedestres e veículos.","Nenhum comportamento suspeito ou anormal identificado. Nenhum sinal de arrombamento, acesso indevido ou violência. O portão permanece fechado e não há tentativa de entrada.",Camera 02.,"**Não**, movimentação típica em via pública urbana, sem indícios de risco ou anormalidade."
event_20250403_110621_6b0b2685,43,motion_detected/event_20250403_110621_6b0b2685/0001_6985_20250307_101724_frame_20250403_110621_000090.jpg,6985,2025-03-07 10:17:24,"Externo, manhã (luz natural), área de estacionamento frente a edifício.","Dois indivíduos aparecem andando na calçada próxima ao estacionamento (frames 1 e 2). Um deles, com roupa escura e capuz, permanece na calçada enquanto o outro (camiseta azul) se aproxima do portão. Em seguida, ambos saem do campo de visão. Um carro prata entra na cena (frame 4) e para próximo do local, permanecendo estacionado (frame 5).","A movimentação dos dois indivíduos levanta suspeita, especialmente o que usa capuz, que parece observar o local e depois se afasta. Não há interação visível com o veículo que chega depois. Não se observa comportamento abertamente agressivo, tentativa de arrombamento ou entrada indevida, mas a atitude de observação vigilante próxima ao portão pode indicar reconhecimento de área.",Camera 02.,"**Sim**, comportamento de vigilância e possível sondagem do imóvel por indivíduos desconhecidos."
event_20250403_092056_211edf58,29,motion_detected/event_20250403_092056_211edf58/0001_55406_20250302_230353_frame_20250403_092056_000081.jpg,55406,2025-03-02 23:03:53,"Externo, noturno, iluminação pública adequada. Câmera posicionada em portão de entrada frente à rua movimentada.",Múltiplos veículos passando em ambos os sentidos. Dois indivíduos aparecem caminhando na calçada no lado interno do portão nos frames finais (frame 0005).,Nenhum comportamento suspeito visível. Os pedestres caminham normalmente sem sinal de tentativa de acesso ou comportamento anômalo. Veículos seguem fluxo padrão de trânsito.,Camera 01.,"**Não**, não há indícios de risco ou comportamentos suspeitos na sequência analisada."
event_20250403_091821_49781bba,46,motion_detected/event_20250403_091821_49781bba/0001_55407_20250302_230353_frame_20250403_091814_000079.jpg,55407,2025-03-02 23:03:53,"Externo, noite, área urbana com iluminação pública adequada.",Presença constante de veículos trafegando em ambos os sentidos. Um pedestre caminha pela calçada no lado direito da grade nos últimos frames.,Nenhum comportamento suspeito detectado. O pedestre transita normalmente e os veículos passam sem incidentes. Portão e área interna aparentam estar fechados e sem sinais de arrombamento.,Camera 02.,"**Não**, movimentação normal de pedestre e tráfego urbano, sem indícios de atividade suspeita."
event_20250402_142436_bcc6c37c,33,motion_detected/event_20250402_142436_bcc6c37c/0001_6884_20250219_153816_frame_20250402_142436_000046.jpg,6884,2025-02-19 15:38:16,"Externo, dia, rua residencial com iluminação natural clara.","Dois indivíduos se aproximam de um carro branco estacionado. Um dos indivíduos interage com a porta do veículo e consegue abri-la, entrando no carro. O outro indivíduo permanece fora do campo de visão nas últimas imagens.","A ação de abrir a porta parece ser feita rapidamente, sem sinais visíveis de uso de chave, o que pode indicar arrombamento ou acesso não autorizado. Não há clareza se é o proprietário do veículo ou se trata-se de tentativa de furto, mas o comportamento é suspeito.",Camera 02.,"**Sim**, abertura suspeita da porta do carro, sem sinais claros de posse legítima, o que pode indicar tentativa de furto ou violação de propriedade."
event_20250402_134858_0c08b61e,6,motion_detected/event_20250402_134858_0c08b61e/0001_6887_20250219_153904_frame_20250402_134858_000010.jpg,6887,2025-02-19 15:39:04,"Interno, hall de entrada ou corredor de prédio residencial. Iluminação clara, provavelmente durante o dia.",Um veículo (aparentemente SUV) estacionado muito próximo à entrada interna do edifício. Um indivíduo é brevemente visível na lateral do carro (no primeiro frame).,"A presença do veículo em área não usual para estacionamento (junto à entrada interna do prédio) é altamente suspeita. Sugere possível tentativa de invasão ou acesso não autorizado ao edifício, principalmente considerando a proximidade da porta e a visível intenção de aproximação interna. Não é um comportamento típico ou seguro. Não há sinais aparentes de arrombamento, mas o comportamento é incomum.",Camera #5.,"**Sim**, comportamento suspeito envolvendo veículo posicionado em local indevido, com possível tentativa de acesso ao interior do edifício."
event_20250403_103142_fb391f55,9,motion_detected/event_20250403_103142_fb391f55/0001_17205_20250307_002852_frame_20250403_103142_000133.jpg,17205,2025-03-07 00:28:52,"Externo, noite, pátio com materiais ou sucatas; iluminação artificial presente, visibilidade razoável.",Pelo menos três indivíduos aparecem e se movimentam entre os objetos e estruturas no local. Eles surgem do canto inferior direito e caminham em direção ao centro da imagem.,"Os indivíduos estão circulando entre pilhas de materiais em um horário noturno, o que pode indicar movimentação suspeita dependendo do contexto. Não há sinais visíveis de arrombamento, mas a atividade noturna em área com aparência industrial ou de depósito pode ser um indicativo de tentativa de furto.",N/A,"**Sim**, presença de pessoas não identificadas movimentando-se em um local aparentemente fechado e possivelmente vulnerável em horário suspeito (à noite)."
event_20250403_101111_73ee91ec,6,motion_detected/event_20250403_101111_73ee91ec/0001_17201_20250307_002851_frame_20250403_101111_000004.jpg,17201,2025-03-07 00:28:51,"Externo, à noite, área com iluminação artificial moderada, cercada por grade e arame farpado.",Um indivíduo com aparência de estar agachado ou abaixado ao lado de uma estrutura (possivelmente tentando esconder-se). Movimento corporal leve perceptível ao longo dos frames.,"Presença de pessoa isolada em área aparentemente restrita ou protegida por cerca, com tentativa aparente de se manter oculto — comportamento suspeito, possivelmente antecipando tentativa de invasão.","Frente,L,E.","**Sim**, indivíduo em atitude suspeita, próximo a cerca com arame farpado em local escuro e possivelmente restrito. Potencial risco de invasão ou atividade não autorizada."
event_20250403_110251_48dc17db,10,motion_detected/event_20250403_110251_48dc17db/0001_6984_20250307_101724_frame_20250403_110250_000039.jpg,6984,2025-03-07 10:17:24,"Externo, manhã (07:18), iluminação natural adequada, área próxima a calçada e rua em frente a um prédio, possivelmente entrada de garagem.","Um indivíduo está sentado sob guarda-sol, aparentemente segurança/vigia. Dois veículos passam pela rua da direita para a esquerda ao longo da sequência — um carro branco e em seguida um carro preto.",Nenhum comportamento suspeito ou anormal identificado. Movimentação rotineira de veículos. Pessoa sentada permanece estática e não demonstra reação de alarme.,Camera 01.,"**Não**, movimentação normal, sem sinais de intrusão, violência ou comportamento suspeito."
event_20250403_114910_ef2d8eb6,7,motion_detected/event_20250403_114910_ef2d8eb6/0001_7640_20250307_134155_frame_20250403_114910_000075.jpg,7640,2025-03-07 13:41:55,"Externo, dia, corredor lateral próximo a construção, bem iluminado.",Nenhuma pessoa ou veículo visível na sequência.,"Nenhum sinal de comportamento suspeito, invasão ou acesso não autorizado. Área aparentemente segura e estática.",RAMPA.,"**Não**, não há atividades incomuns ou indícios de risco nas imagens analisadas."
event_20250403_103035_5012da09,9,motion_detected/event_20250403_103035_5012da09/0001_17205_20250307_002852_frame_20250403_103034_000066.jpg,17205,2025-03-07 00:28:52,"Externo, noite, área com materiais armazenados (aparenta ser um ferro-velho ou pátio industrial); iluminação artificial presente.","Aproximadamente seis a oito pessoas visíveis, movimentando-se entre os materiais empilhados; há movimentação ao fundo, com pessoas aparentemente ativas e manipulando ou inspecionando objetos. Não há veículos em movimento visíveis.","A movimentação de múltiplas pessoas à noite em um local de armazenamento pode ser suspeita, especialmente pela quantidade de indivíduos e horário incomum. No entanto, não há sinais evidentes de arrombamento, violência ou corrida. A atividade pode ser operacional (trabalho noturno) ou suspeita (possível furto/atividade não autorizada), mas não é possível afirmar com certeza sem contexto adicional sobre funcionamento da área nesse horário.",L.D. Fundos.,"**Sim**, devido à movimentação atípica de várias pessoas durante a noite em um local isolado de armazenamento, o que pode indicar atividade suspeita, mesmo sem sinais explícitos de invasão."
event_20250403_115717_1c794723,8,motion_detected/event_20250403_115717_1c794723/0001_7639_20250307_134155_frame_20250403_115717_000090.jpg,7639,2025-03-07 13:41:55,"Externo, dia, rua residencial ou comercial com boa iluminação solar.","Sequência mostra carro da polícia (com pintura e luzes características) passando pela rua. Há veículos estacionados, incluindo carro branco em primeiro plano e dois outros na calçada oposta. Nenhuma pessoa visível.",Nenhum comportamento suspeito evidente; aparente patrulhamento de rotina do veículo policial.,frente direita.,"**Não**, cenário calmo com patrulhamento padrão e ausência de ações suspeitas."
event_20250403_111707_745eb95c,6,motion_detected/event_20250403_111707_745eb95c/0001_6990_20250307_101724_frame_20250403_111707_000098.jpg,6990,2025-03-07 10:17:24,"Interno, boas condições de iluminação, horário noturno (conforme timestamp).","Duas pessoas visíveis próximas ao balcão do lado direito; ambas parecem estar operando ou lidando com algo sobre a superfície, sem movimentação suspeita aparente ao longo da sequência.","Nenhum comportamento incomum ou sinal de risco visível. O ambiente está organizado, sem sinais de arrombamento ou intrusão.",Camera 07.,"**Não**, nenhuma atividade suspeita aparente; ações rotineiras em ambiente interno monitorado."
event_20250403_115036_e936a192,10,motion_detected/event_20250403_115036_e936a192/0001_16312_20250307_134155_frame_20250403_115036_000004.jpg,16312,2025-03-07 13:41:55,"Interno, escritório, durante o dia, boa iluminação natural e artificial.","Uma pessoa aparece se deslocando pelo ambiente, interage brevemente com objetos em uma das mesas e depois se retira do local.",Nenhum comportamento incomum ou suspeito aparente. A pessoa parece familiarizada com o local e não há sinais de arrombamento ou desordem.,Escritório.,"**Não**, atividade rotineira e compatível com ambiente de trabalho."
